,Div,Date,Time,HomeTeam,AwayTeam,GoalsFor_H,GoalsFor_A,GoalsForHT_H,GoalsForHT_A,FTR,HTR,ShotsTaken_H,ShotsTaken_A,TShotsTaken_H,TShotsTaken_A,HomeOdds,DrawOdds,AwayOdds,Points_H,Points_A,T_GamesPlayed_H,T_GamesPlayed_A,T_GoalsFor_H,T_GoalsAg_H,T_GoalsFor_A,T_GoalsAg_A,T_ShotsTaken_H,T_ShotsFaced_H,T_ShotsTaken_A,T_ShotsFaced_A,T_TShotsTaken_H,T_TShotsFaced_H,T_TShotsTaken_A,T_TShotsFaced_A,T_Points_H,T_Points_A,T_TablePosition_H,T_TablePosition_A,T_GoalsForHT_H,T_GoalsAgHT_H,T_GoalsForHT_A,T_GoalsAgHT_A,T_Variance_H,T_Variance_A,L3M_Points_H,L3M_Points_A,T_Conversion_H,T_Accuracy_H,T_Conversion_A,T_Accuracy_A
1177,D1,2010-04-23,,Bochum,Stuttgart,0.0,0.2,0.0,0.2,A,A,0.5,0.7,0.1,0.25,0.2375,0.1875,0.0945,0.0,1.0,29,28,0.103448275862069,0.1793103448275862,0.15000000000000005,0.12500000000000003,0.5172413793103449,0.7655172413793102,0.7249999999999999,0.5803571428571429,0.16896551724137926,0.30689655172413793,0.2732142857142857,0.20178571428571426,0.3103448275862069,0.5238095238095238,15.0,7.0,0.04137931034482759,0.09310344827586209,0.05357142857142858,0.05357142857142858,0.20586008244858298,0.21076382082721487,0.0,1.0,0.6122448979591841,0.32666666666666655,0.5490196078431375,0.37684729064039413
1178,D1,2010-04-24,,Hertha,Schalke 04,0.0,0.1,0.0,0.0,A,D,0.6,0.55,0.25,0.35,0.20600000000000002,0.21000000000000002,0.0975,0.0,1.0,29,28,0.11034482758620691,0.16551724137931034,0.1571428571428572,0.0892857142857143,0.6431034482758622,0.6620689655172414,0.6142857142857145,0.5357142857142858,0.2293103448275862,0.2672413793103448,0.21428571428571436,0.16428571428571428,0.27586206896551724,0.6428571428571429,18.0,2.0,0.055172413793103454,0.06896551724137932,0.0642857142857143,0.042857142857142864,0.22261973300146035,0.18881065060572558,0.5555555555555555,0.7777777777777777,0.4812030075187971,0.35656836461125996,0.7333333333333333,0.34883720930232553
1179,D1,2010-04-24,,Leverkusen,Hannover,0.3,0.0,0.1,0.0,H,H,0.45,0.45,0.3,0.15,0.0675,0.282,0.6075,1.0,0.0,29,29,0.19655172413793104,0.11034482758620692,0.1137931034482759,0.20344827586206896,0.7258620689655173,0.4172413793103448,0.6275862068965516,0.6120689655172413,0.29827586206896545,0.15172413793103445,0.2172413793103448,0.27413793103448275,0.6091954022988505,0.27586206896551724,3.0,17.0,0.09655172413793105,0.04827586206896552,0.055172413793103454,0.09655172413793103,0.19626381004159765,0.1912185848925853,0.0,0.1111111111111111,0.6589595375722545,0.41092636579572434,0.5238095238095241,0.34615384615384615
1180,D1,2010-04-24,,Mainz,Ein Frankfurt,0.3,0.3,0.1,0.2,D,A,0.65,0.55,0.25,0.2,0.11499999999999999,0.1705,0.1765,0.3333333333333333,0.3333333333333333,29,29,0.103448275862069,0.13448275862068967,0.1344827586206897,0.13793103448275867,0.4913793103448276,0.7068965517241379,0.6,0.6758620689655173,0.1862068965517241,0.24482758620689657,0.20344827586206896,0.2517241379310345,0.41379310344827586,0.48275862068965525,10.0,8.0,0.051724137931034496,0.06896551724137932,0.05862068965517243,0.07241379310344831,0.21231015987204427,0.2301551425608598,0.3333333333333333,0.7777777777777778,0.5555555555555559,0.37894736842105253,0.6610169491525426,0.3390804597701149
1181,D1,2010-04-24,,M'gladbach,Bayern Munich,0.1,0.1,0.0,0.0,D,D,0.5,1.0,0.15,0.35,0.35,0.24,0.0775,0.3333333333333333,0.3333333333333333,28,29,0.13214285714285717,0.18928571428571428,0.2172413793103448,0.08965517241379314,0.6714285714285714,0.8017857142857142,0.6827586206896551,0.5275862068965518,0.2464285714285714,0.25000000000000006,0.3155172413793103,0.19310344827586204,0.36904761904761907,0.7011494252873562,13.0,1.0,0.07500000000000002,0.075,0.09655172413793105,0.04482758620689656,0.19467294211324035,0.16903477777646853,0.4444444444444444,0.3333333333333333,0.5362318840579712,0.3670212765957447,0.6885245901639344,0.4621212121212121
1182,D1,2010-04-24,,Nurnberg,Dortmund,0.2,0.3,0.1,0.1,A,D,0.65,0.6,0.2,0.35,0.16999999999999998,0.17350000000000002,0.11699999999999999,0.0,1.0,28,29,0.08571428571428574,0.16785714285714287,0.15517241379310345,0.11379310344827587,0.5767857142857143,0.6803571428571429,0.7034482758620689,0.6034482758620688,0.17321428571428574,0.2910714285714286,0.29310344827586216,0.19482758620689655,0.29761904761904756,0.5862068965517241,16.0,4.0,0.03214285714285714,0.08928571428571429,0.08275862068965519,0.02758620689655172,0.2034837493060671,0.1924434131303085,0.1111111111111111,0.5555555555555555,0.49484536082474234,0.30030959752321984,0.5294117647058822,0.4166666666666668
1183,D1,2010-04-24,,Werder Bremen,FC Koln,0.1,0.0,0.0,0.0,H,D,1.0,0.4,0.5,0.0,0.065,0.2985,0.6125,1.0,0.0,29,29,0.21034482758620693,0.1241379310344828,0.09310344827586207,0.12413793103448277,0.7241379310344828,0.5379310344827587,0.47241379310344817,0.6689655172413794,0.2948275862068966,0.23275862068965517,0.16034482758620688,0.2241379310344828,0.574712643678161,0.3793103448275862,5.0,12.0,0.0896551724137931,0.07241379310344828,0.03793103448275863,0.05172413793103448,0.2111912568823659,0.2255778139985844,1.0,0.7777777777777777,0.7134502923976609,0.4071428571428572,0.5806451612903226,0.3394160583941606
1184,D1,2010-04-25,,Freiburg,Wolfsburg,0.1,0.0,0.1,0.0,H,H,0.55,0.55,0.2,0.1,0.1625,0.1815,0.11750000000000001,1.0,0.0,29,29,0.10344827586206899,0.17931034482758618,0.18620689655172418,0.1793103448275862,0.5948275862068965,0.7293103448275862,0.7086206896551723,0.8086206896551725,0.18793103448275866,0.27241379310344827,0.27241379310344827,0.2982758620689656,0.32183908045977005,0.47126436781609193,14.0,9.0,0.048275862068965524,0.0724137931034483,0.05172413793103449,0.06896551724137932,0.19013119770040432,0.23594567314146542,0.7777777777777777,0.6666666666666666,0.5504587155963303,0.3159420289855074,0.6835443037974686,0.38442822384428227
1185,D1,2010-04-25,,Hoffenheim,Hamburg,0.5,0.1,0.3,0.0,H,H,0.6,0.5,0.3,0.25,0.15,0.175,0.133,1.0,0.0,29,29,0.1241379310344828,0.1241379310344828,0.16551724137931034,0.10689655172413796,0.6724137931034482,0.5396551724137931,0.7051724137931036,0.6034482758620688,0.1982758620689655,0.19482758620689652,0.28620689655172415,0.2051724137931034,0.40229885057471276,0.5057471264367817,11.0,7.0,0.05517241379310346,0.058620689655172434,0.09310344827586209,0.034482758620689655,0.19820156380833792,0.23451714187004777,0.2222222222222222,0.1111111111111111,0.6260869565217394,0.2948717948717949,0.5783132530120482,0.4058679706601466
1186,D1,2010-05-02,,Werder Bremen,Hertha,0.2,0.1,0.0,0.0,H,D,0.85,0.3,0.35,0.1,0.075,0.2435,0.41200000000000003,1.0,0.0,30,30,0.20666666666666667,0.12000000000000004,0.10666666666666667,0.1633333333333333,0.7333333333333333,0.5333333333333334,0.6416666666666668,0.6583333333333333,0.3016666666666667,0.225,0.22999999999999998,0.26999999999999996,0.5888888888888889,0.26666666666666666,5.0,18.0,0.08666666666666667,0.07,0.05333333333333334,0.06666666666666668,0.20512905921718422,0.21912069122866676,1.0,0.2222222222222222,0.6850828729281767,0.41136363636363643,0.46376811594202905,0.35844155844155834
1187,D1,2010-06-02,,Bochum,Leverkusen,0.1,0.1,0.0,0.1,D,A,0.4,0.8,0.05,0.4,0.29700000000000004,0.2045,0.08449999999999999,0.3333333333333333,0.3333333333333333,30,30,0.10000000000000005,0.18000000000000002,0.2,0.10666666666666669,0.5166666666666667,0.7633333333333332,0.7166666666666667,0.4183333333333332,0.1666666666666666,0.305,0.2983333333333333,0.15166666666666667,0.3,0.6222222222222221,15.0,4.0,0.04000000000000001,0.09666666666666669,0.09666666666666668,0.04666666666666666,0.20274451028301246,0.19089308803004673,0.0,0.3333333333333333,0.6000000000000005,0.32258064516129015,0.6703910614525141,0.4162790697674418
1188,D1,2010-06-02,,FC Koln,Hamburg,0.3,0.3,0.1,0.2,D,A,0.85,0.7,0.35,0.45,0.196,0.1705,0.1075,0.3333333333333333,0.3333333333333333,30,30,0.09000000000000001,0.12333333333333335,0.1633333333333333,0.12000000000000004,0.4699999999999999,0.68,0.6983333333333335,0.6033333333333333,0.15499999999999997,0.23333333333333336,0.28500000000000003,0.2083333333333333,0.36666666666666664,0.48888888888888893,12.0,7.0,0.03666666666666667,0.05,0.09000000000000002,0.04333333333333333,0.21903606442952875,0.23411554678594648,0.6666666666666666,0.1111111111111111,0.5806451612903227,0.32978723404255317,0.5730994152046782,0.4081145584725537
1189,D1,2010-06-02,,Freiburg,Schalke 04,0.0,0.0,0.0,0.0,D,D,0.3,0.7,0.0,0.15,0.263,0.1865,0.0915,0.3333333333333333,0.3333333333333333,30,29,0.10333333333333336,0.1733333333333333,0.15517241379310348,0.08620689655172416,0.5933333333333333,0.7233333333333333,0.6120689655172417,0.5379310344827587,0.18833333333333338,0.26666666666666666,0.21896551724137936,0.16724137931034483,0.3444444444444444,0.6551724137931034,14.0,2.0,0.05000000000000001,0.07000000000000002,0.062068965517241385,0.04137931034482759,0.19197413261428956,0.18635678264751615,0.7777777777777777,1.0,0.5486725663716814,0.31741573033707876,0.7086614173228346,0.35774647887323935
1190,D1,2010-06-02,,Hoffenheim,Hannover,0.2,0.1,0.2,0.0,H,H,0.7,0.2,0.2,0.1,0.08399999999999999,0.193,0.325,1.0,0.0,30,30,0.13666666666666671,0.12333333333333336,0.11000000000000004,0.20666666666666664,0.6699999999999999,0.5383333333333333,0.6216666666666666,0.6066666666666667,0.20166666666666663,0.19666666666666666,0.21499999999999997,0.275,0.42222222222222233,0.26666666666666666,10.0,17.0,0.06333333333333334,0.056666666666666685,0.05333333333333334,0.09666666666666666,0.1990104879929603,0.18601603705266812,0.4444444444444444,0.1111111111111111,0.6776859504132234,0.30099502487562185,0.5116279069767444,0.34584450402144773
1191,D1,2010-06-02,,Nurnberg,Stuttgart,0.1,0.2,0.0,0.1,A,A,0.8,0.9,0.15,0.4,0.18,0.1715,0.1125,0.0,1.0,29,29,0.08965517241379314,0.1724137931034483,0.15172413793103454,0.12068965517241383,0.5793103448275863,0.6775862068965518,0.7241379310344827,0.5775862068965517,0.17413793103448277,0.29310344827586204,0.27241379310344827,0.1982758620689655,0.28735632183908044,0.5402298850574713,16.0,6.0,0.034482758620689655,0.0896551724137931,0.05862068965517242,0.05172413793103449,0.20218526362534972,0.20737172071184426,0.0,1.0,0.5148514851485151,0.3005952380952381,0.5569620253164559,0.37619047619047624
1192,D1,2010-06-02,,Wolfsburg,Bayern Munich,0.1,0.3,0.0,0.2,A,A,0.85,0.9,0.45,0.45,0.2465,0.2045,0.0875,0.0,1.0,30,30,0.18000000000000005,0.17666666666666667,0.2133333333333333,0.09000000000000004,0.7033333333333333,0.8000000000000002,0.6933333333333332,0.5266666666666667,0.26666666666666666,0.29500000000000004,0.3166666666666666,0.19166666666666662,0.45555555555555555,0.6888888888888888,10.0,1.0,0.05000000000000001,0.07000000000000002,0.09333333333333334,0.04333333333333334,0.23626145887398195,0.17521558923844305,0.3333333333333333,0.4444444444444444,0.6750000000000002,0.37914691943127965,0.6736842105263158,0.45673076923076916
1193,D1,2010-06-03,,Dortmund,M'gladbach,0.3,0.0,0.1,0.0,H,H,0.8,0.15,0.4,0.1,0.089,0.188,0.2875,1.0,0.0,30,29,0.16,0.11666666666666668,0.13103448275862073,0.18620689655172412,0.7,0.6049999999999999,0.6655172413793102,0.8086206896551724,0.29500000000000004,0.195,0.24310344827586206,0.253448275862069,0.6,0.36781609195402304,5.0,13.0,0.08333333333333334,0.029999999999999995,0.0724137931034483,0.07241379310344828,0.1915562215114736,0.2001828103726357,0.5555555555555555,0.4444444444444444,0.5423728813559321,0.4214285714285715,0.5390070921985818,0.36528497409326427
1194,D1,2010-06-03,,Ein Frankfurt,Schalke 04,0.1,0.4,0.0,0.2,A,A,0.5,0.55,0.2,0.25,0.17250000000000001,0.16999999999999998,0.1165,0.0,1.0,30,30,0.14000000000000004,0.1433333333333334,0.15000000000000002,0.08333333333333334,0.5983333333333333,0.675,0.6150000000000002,0.53,0.2033333333333333,0.2516666666666667,0.21666666666666673,0.16166666666666665,0.47777777777777786,0.6444444444444444,8.0,2.0,0.06333333333333334,0.07333333333333338,0.06000000000000001,0.04000000000000001,0.23102525170355473,0.1898163519259871,0.5555555555555555,0.7777777777777778,0.6885245901639347,0.3398328690807799,0.6923076923076922,0.3523035230352303
1195,D1,2010-06-03,,FC Koln,Bayern Munich,0.1,0.1,0.1,0.0,D,H,0.55,0.7,0.25,0.25,0.40750000000000003,0.225,0.0745,0.3333333333333333,0.3333333333333333,31,31,0.0967741935483871,0.12903225806451615,0.21612903225806446,0.09032258064516133,0.48225806451612896,0.6806451612903226,0.6999999999999998,0.5370967741935485,0.16129032258064513,0.24032258064516132,0.3209677419354838,0.19999999999999998,0.3655913978494624,0.6989247311827956,12.0,1.0,0.03870967741935485,0.054838709677419356,0.09677419354838711,0.04193548387096775,0.22036714313372072,0.1726236572032692,0.4444444444444444,0.7777777777777777,0.6000000000000001,0.33444816053511706,0.6733668341708543,0.4585253456221198
1196,D1,2010-06-03,,Freiburg,Hannover,0.1,0.2,0.0,0.0,A,D,0.55,0.5,0.25,0.2,0.11699999999999999,0.17099999999999999,0.16999999999999998,0.0,1.0,31,31,0.10000000000000003,0.16774193548387095,0.10967741935483875,0.20645161290322578,0.5838709677419354,0.7225806451612903,0.6080645161290322,0.6096774193548387,0.18225806451612908,0.26290322580645165,0.21129032258064512,0.2725806451612903,0.3440860215053763,0.25806451612903225,14.0,17.0,0.048387096774193554,0.06774193548387099,0.05161290322580645,0.1,0.19514089804613974,0.1827533340760066,0.7777777777777778,0.0,0.5486725663716815,0.31215469613259683,0.5190839694656492,0.3474801061007957
1197,D1,2010-06-03,,Hamburg,Hertha,0.1,0.0,0.1,0.0,H,H,0.7,0.55,0.15,0.2,0.075,0.225,0.41200000000000003,1.0,0.0,31,31,0.16774193548387095,0.12580645161290324,0.10645161290322581,0.16451612903225804,0.6983870967741936,0.6112903225806451,0.6306451612903227,0.6645161290322581,0.2903225806451613,0.21290322580645155,0.2258064516129032,0.2725806451612903,0.48387096774193555,0.25806451612903225,7.0,18.0,0.09354838709677422,0.04516129032258064,0.05161290322580645,0.06451612903225808,0.2349601905754153,0.2138587678415829,0.1111111111111111,0.1111111111111111,0.5777777777777777,0.4157043879907621,0.47142857142857153,0.3580562659846546
1198,D1,2010-06-03,,Werder Bremen,Stuttgart,0.2,0.2,0.0,0.2,D,A,0.85,0.7,0.3,0.25,0.10300000000000001,0.186,0.1975,0.3333333333333333,0.3333333333333333,31,30,0.2064516129032258,0.11935483870967746,0.15333333333333338,0.12000000000000004,0.7370967741935485,0.5258064516129034,0.7299999999999999,0.5850000000000001,0.3032258064516129,0.22096774193548385,0.2766666666666666,0.19666666666666666,0.6021505376344086,0.5555555555555555,5.0,6.0,0.08387096774193549,0.06774193548387097,0.06000000000000001,0.05000000000000001,0.20031847879821268,0.20569045298432662,1.0,1.0,0.6808510638297872,0.41137855579868704,0.5542168674698797,0.3789954337899543
1199,D1,2010-06-03,,Wolfsburg,Bochum,0.4,0.1,0.0,0.1,H,A,0.85,0.4,0.3,0.05,0.0775,0.2245,0.3825,1.0,0.0,31,31,0.17741935483870971,0.18064516129032257,0.10000000000000005,0.1774193548387097,0.7080645161290322,0.803225806451613,0.5129032258064516,0.764516129032258,0.2725806451612903,0.30000000000000004,0.16290322580645156,0.3080645161290323,0.44086021505376344,0.3010752688172043,10.0,15.0,0.048387096774193554,0.0741935483870968,0.03870967741935485,0.09677419354838712,0.2317003052376617,0.2064113720267762,0.0,0.1111111111111111,0.6508875739644971,0.38496583143507973,0.6138613861386144,0.31761006289308163
1200,D1,2010-07-02,,Dortmund,Ein Frankfurt,0.2,0.3,0.1,0.1,A,D,0.65,0.6,0.2,0.3,0.08249999999999999,0.196,0.32,0.0,1.0,31,31,0.16451612903225804,0.11290322580645162,0.13870967741935486,0.1516129032258065,0.7032258064516129,0.5903225806451611,0.5951612903225806,0.6709677419354839,0.2983870967741936,0.19193548387096776,0.2032258064516129,0.2516129032258065,0.6129032258064516,0.46236559139784955,4.0,9.0,0.0838709677419355,0.029032258064516127,0.06129032258064517,0.07741935483870972,0.18852752963097477,0.2289099364016987,0.7777777777777777,0.2222222222222222,0.5513513513513512,0.42431192660550465,0.6825396825396827,0.34146341463414637
1201,D1,2010-07-02,,Mainz,M'gladbach,0.1,0.0,0.1,0.0,H,H,0.45,0.8,0.2,0.2,0.1165,0.16999999999999998,0.17350000000000002,1.0,0.0,30,30,0.11000000000000004,0.14000000000000004,0.1266666666666667,0.18999999999999997,0.49666666666666676,0.7016666666666667,0.6483333333333332,0.8083333333333333,0.1883333333333333,0.24333333333333335,0.2383333333333333,0.25833333333333336,0.41111111111111115,0.35555555555555557,11.0,13.0,0.05333333333333335,0.07333333333333335,0.07000000000000002,0.07333333333333333,0.21377510177103304,0.19676560913408145,0.4444444444444444,0.1111111111111111,0.5840707964601773,0.37919463087248306,0.5314685314685317,0.3676092544987147
1202,D1,2010-07-03,,Hoffenheim,Mainz,0.0,0.1,0.0,0.0,A,D,0.65,0.7,0.15,0.05,0.088,0.1935,0.272,0.0,1.0,31,31,0.1387096774193549,0.12258064516129036,0.10967741935483875,0.13548387096774198,0.6709677419354838,0.5274193548387096,0.4951612903225807,0.7048387096774194,0.2016129032258064,0.19354838709677416,0.1887096774193548,0.24193548387096778,0.44086021505376355,0.43010752688172044,10.0,11.0,0.06774193548387099,0.05483870967741938,0.05483870967741938,0.07096774193548389,0.19532860917951517,0.21220585912609333,0.7777777777777777,0.7777777777777777,0.6880000000000004,0.3004807692307692,0.5811965811965816,0.38110749185667736
1203,D1,2010-07-03,,Nurnberg,Leverkusen,0.3,0.2,0.2,0.0,H,H,0.5,0.65,0.2,0.35,0.27749999999999997,0.1975,0.0875,1.0,0.0,30,31,0.09000000000000004,0.17333333333333334,0.19677419354838707,0.10645161290322583,0.5866666666666667,0.685,0.7193548387096774,0.4177419354838709,0.17333333333333337,0.2966666666666667,0.3016129032258064,0.14838709677419354,0.27777777777777773,0.6129032258064515,17.0,5.0,0.03333333333333333,0.09000000000000001,0.09677419354838711,0.04516129032258064,0.20067687780071522,0.1949422537174545,0.0,0.4444444444444444,0.5192307692307694,0.2954545454545455,0.6524064171122994,0.41928251121076227
1204,D1,2010-08-05,,Bochum,Hannover,0.0,0.3,0.0,0.3,A,A,0.9,0.7,0.25,0.3,0.12,0.1925,0.1525,0.0,1.0,32,32,0.10000000000000005,0.184375,0.11250000000000004,0.20312499999999997,0.509375,0.7671874999999999,0.6046874999999999,0.6078125,0.15937499999999993,0.30781250000000004,0.21093749999999997,0.271875,0.2916666666666667,0.28125,15.0,17.0,0.04062500000000001,0.09375000000000003,0.05,0.096875,0.2019672758534626,0.18502557026115868,0.1111111111111111,0.3333333333333333,0.6274509803921574,0.31288343558282194,0.5333333333333337,0.3488372093023256
1205,D1,2010-08-05,,Freiburg,Dortmund,0.3,0.1,0.0,0.0,H,D,0.7,0.55,0.15,0.25,0.1955,0.194,0.10049999999999999,1.0,0.0,32,32,0.10000000000000003,0.16874999999999998,0.165625,0.11875000000000001,0.5828125,0.715625,0.7015625,0.5906249999999998,0.18437500000000004,0.2609375,0.29531250000000003,0.1953125,0.3333333333333333,0.59375,14.0,4.0,0.04687500000000001,0.06562500000000002,0.08437500000000002,0.031249999999999997,0.19702602285722515,0.19455584195445683,0.4444444444444444,0.6666666666666666,0.5423728813559323,0.3163538873994639,0.5608465608465608,0.42093541202672613
1206,D1,2010-08-05,,Hertha,Bayern Munich,0.1,0.3,0.0,0.1,A,A,0.65,0.8,0.4,0.3,0.21749999999999997,0.1965,0.095,0.0,1.0,32,32,0.10312500000000001,0.16249999999999998,0.21249999999999994,0.09062500000000004,0.6281250000000002,0.665625,0.6999999999999998,0.5375000000000001,0.22499999999999998,0.26875,0.3187499999999999,0.20156249999999998,0.24999999999999997,0.6874999999999999,18.0,1.0,0.05,0.06562500000000002,0.09375000000000001,0.04375000000000001,0.2090009093490408,0.17837941345584135,0.0,0.5555555555555555,0.4583333333333334,0.35820895522388047,0.6666666666666666,0.45535714285714285
1207,D1,2010-08-05,,Hoffenheim,Stuttgart,0.1,0.1,0.1,0.1,D,D,0.65,0.45,0.2,0.25,0.151,0.189,0.12150000000000001,0.3333333333333333,0.3333333333333333,32,31,0.13437500000000005,0.12187500000000004,0.15483870967741942,0.12258064516129036,0.6703124999999999,0.5328124999999999,0.729032258064516,0.5935483870967743,0.19999999999999998,0.18906249999999997,0.2758064516129032,0.19999999999999998,0.4270833333333334,0.5483870967741934,11.0,6.0,0.06562500000000002,0.05312500000000002,0.06451612903225808,0.048387096774193554,0.20022192453159413,0.2080269926828033,0.6666666666666666,0.7777777777777778,0.6718750000000003,0.2983682983682984,0.5614035087719301,0.3783185840707965
1208,D1,2010-08-05,,Mainz,Schalke 04,0.0,0.0,0.0,0.0,D,D,0.6,0.5,0.2,0.15,0.1545,0.17250000000000001,0.1275,0.3333333333333333,0.3333333333333333,32,31,0.10937500000000004,0.13125000000000003,0.1580645161290323,0.0838709677419355,0.5015625,0.703125,0.6129032258064518,0.5290322580645161,0.18437499999999996,0.23906250000000004,0.21774193548387102,0.1629032258064516,0.4479166666666667,0.6559139784946236,10.0,2.0,0.05312500000000002,0.06875000000000002,0.06451612903225808,0.03870967741935485,0.21657176041734172,0.18903035597179454,0.7777777777777777,0.7777777777777777,0.5932203389830513,0.3676012461059189,0.725925925925926,0.3552631578947368
1209,D1,2010-08-05,,M'gladbach,Leverkusen,0.1,0.1,0.0,0.1,D,A,0.5,1.0,0.05,0.7,0.22999999999999998,0.21000000000000002,0.0895,0.3333333333333333,0.3333333333333333,31,32,0.12258064516129036,0.18709677419354837,0.196875,0.11250000000000002,0.6532258064516128,0.7967741935483871,0.7171875,0.4203124999999999,0.23709677419354838,0.2564516129032258,0.303125,0.15,0.34408602150537637,0.5937499999999999,14.0,5.0,0.06774193548387099,0.07419354838709678,0.09375000000000001,0.049999999999999996,0.19574505980001114,0.19992038581082652,0.1111111111111111,0.4444444444444444,0.5170068027210886,0.36296296296296304,0.6494845360824743,0.42265795206971674
1210,D1,2010-08-05,,Nurnberg,FC Koln,0.1,0.0,0.0,0.0,H,D,0.65,0.25,0.15,0.1,0.08,0.2325,0.3045,1.0,0.0,31,32,0.09677419354838712,0.17419354838709677,0.096875,0.12812500000000002,0.5838709677419355,0.6838709677419355,0.48437499999999994,0.68125,0.1741935483870968,0.29838709677419356,0.16406249999999997,0.24062500000000003,0.30107526881720426,0.36458333333333337,17.0,12.0,0.03870967741935484,0.08709677419354839,0.04062500000000001,0.053125,0.20563060692667148,0.22463091545096628,0.3333333333333333,0.2222222222222222,0.5555555555555556,0.29834254143646416,0.5904761904761906,0.3387096774193548
1211,D1,2010-08-05,,Werder Bremen,Hamburg,0.1,0.1,0.0,0.0,D,D,1.0,0.75,0.4,0.2,0.08349999999999999,0.22549999999999998,0.275,0.3333333333333333,0.3333333333333333,32,32,0.20625000000000002,0.12187500000000004,0.16562499999999997,0.12187500000000002,0.7406250000000001,0.5312500000000001,0.6984375,0.609375,0.30312500000000003,0.221875,0.2859375,0.21249999999999994,0.59375,0.5,4.0,7.0,0.08125,0.07187500000000001,0.09375000000000003,0.04375,0.20274987582442805,0.229442912622441,0.7777777777777778,0.4444444444444444,0.6804123711340206,0.4092827004219409,0.5792349726775955,0.4093959731543624
1212,D1,2010-08-05,,Wolfsburg,Ein Frankfurt,0.3,0.1,0.3,0.0,H,H,0.8,0.95,0.35,0.15,0.09,0.21349999999999997,0.233,1.0,0.0,32,32,0.18437500000000004,0.17812499999999998,0.14375000000000002,0.15312500000000007,0.7125,0.790625,0.5953125,0.6703125,0.2734375,0.29218750000000004,0.20625,0.25,0.4583333333333333,0.47916666666666674,10.0,8.0,0.04687500000000001,0.07500000000000002,0.06250000000000001,0.07812500000000004,0.22646592990150793,0.23367629851359564,0.3333333333333333,0.4444444444444444,0.6742857142857144,0.3837719298245614,0.6969696969696971,0.3464566929133858
1213,D1,2010-09-04,,M'gladbach,Ein Frankfurt,0.2,0.0,0.1,0.0,H,H,0.65,0.65,0.3,0.1,0.1255,0.173,0.155,1.0,0.0,32,33,0.12187500000000004,0.18437499999999996,0.14242424242424243,0.15757575757575765,0.6484374999999999,0.803125,0.6060606060606061,0.6742424242424242,0.23124999999999998,0.2703125,0.20454545454545456,0.253030303030303,0.34375000000000006,0.4646464646464647,14.0,9.0,0.06562500000000002,0.07500000000000001,0.06060606060606062,0.08484848484848488,0.1994182138389509,0.2296096088512013,0.1111111111111111,0.3333333333333333,0.5270270270270272,0.3566265060240964,0.6962962962962963,0.3375
1214,D1,2010-10-04,,Hannover,Schalke 04,0.4,0.2,0.2,0.0,H,H,0.45,0.45,0.15,0.2,0.275,0.1935,0.09,1.0,0.0,33,32,0.11818181818181822,0.19696969696969693,0.15312500000000004,0.08125000000000002,0.6075757575757574,0.6166666666666666,0.6093750000000002,0.5312500000000001,0.2136363636363636,0.2712121212121212,0.21562500000000007,0.1640625,0.30303030303030304,0.6458333333333333,16.0,2.0,0.05757575757575758,0.09393939393939395,0.06250000000000001,0.037500000000000006,0.18641708220411152,0.19106925840909425,0.6666666666666666,0.5555555555555555,0.5531914893617024,0.3516209476309227,0.7101449275362318,0.3538461538461538
1215,D1,2010-10-04,,Hertha,Stuttgart,0.0,0.1,0.0,0.0,A,D,0.7,0.7,0.15,0.15,0.15,0.17450000000000002,0.1275,0.0,1.0,33,32,0.10303030303030304,0.16666666666666663,0.15312500000000004,0.12187500000000004,0.6287878787878789,0.6696969696969698,0.7203124999999998,0.5953125,0.2303030303030303,0.2696969696969697,0.27499999999999997,0.19999999999999998,0.2424242424242424,0.5416666666666665,18.0,6.0,0.048484848484848485,0.06666666666666668,0.06562500000000002,0.05000000000000001,0.2061217925264098,0.21006658150837482,0.0,0.5555555555555555,0.44736842105263164,0.3662650602409638,0.556818181818182,0.3817787418655098
1216,D1,2010-10-04,,Hoffenheim,FC Koln,0.0,0.2,0.0,0.0,A,D,0.5,0.35,0.05,0.2,0.0975,0.183,0.225,0.0,1.0,33,33,0.13333333333333336,0.12121212121212124,0.09393939393939395,0.1272727272727273,0.6696969696969696,0.5303030303030302,0.47727272727272724,0.6803030303030303,0.19999999999999998,0.1909090909090909,0.16212121212121208,0.2378787878787879,0.42424242424242437,0.3535353535353536,11.0,13.0,0.06666666666666668,0.054545454545454564,0.039393939393939405,0.051515151515151514,0.20243622485188192,0.21998387707893083,0.4444444444444444,0.2222222222222222,0.6666666666666669,0.29864253393665163,0.5794392523364488,0.33968253968253964
1217,D1,2010-10-04,,Leverkusen,Bayern Munich,0.1,0.1,0.0,0.0,D,D,0.75,0.25,0.2,0.1,0.17250000000000001,0.18,0.11499999999999999,0.3333333333333333,0.3333333333333333,33,33,0.1939393939393939,0.11212121212121214,0.2151515151515151,0.09090909090909095,0.7257575757575757,0.4227272727272727,0.7030303030303029,0.540909090909091,0.3151515151515151,0.14696969696969697,0.3181818181818181,0.20757575757575755,0.5858585858585857,0.6969696969696969,4.0,1.0,0.09393939393939396,0.04848484848484848,0.09393939393939396,0.042424242424242434,0.2033557071209858,0.17642822075118608,0.2222222222222222,0.7777777777777777,0.6153846153846153,0.4342379958246346,0.6761904761904761,0.4525862068965517
