,Div,Date,Time,HomeTeam,AwayTeam,GoalsFor_H,GoalsFor_A,GoalsForHT_H,GoalsForHT_A,FTR,HTR,ShotsTaken_H,ShotsTaken_A,TShotsTaken_H,TShotsTaken_A,HomeOdds,DrawOdds,AwayOdds,Points_H,Points_A,T_GamesPlayed_H,T_GamesPlayed_A,T_GoalsFor_H,T_GoalsAg_H,T_GoalsFor_A,T_GoalsAg_A,T_ShotsTaken_H,T_ShotsFaced_H,T_ShotsTaken_A,T_ShotsFaced_A,T_TShotsTaken_H,T_TShotsFaced_H,T_TShotsTaken_A,T_TShotsFaced_A,T_Points_H,T_Points_A,T_TablePosition_H,T_TablePosition_A,T_GoalsForHT_H,T_GoalsAgHT_H,T_GoalsForHT_A,T_GoalsAgHT_A,T_Variance_H,T_Variance_A,L3M_Points_H,L3M_Points_A,T_Conversion_H,T_Accuracy_H,T_Conversion_A,T_Accuracy_A
36,G1,2017-08-28,,Larisa,Asteras Tripolis,0.1,0.1,0.0,0.0,D,D,0.45,0.45,0.15,0.25,0.14650000000000002,0.16,0.14150000000000001,0.3333333333333333,0.3333333333333333,3,4,0.10000000000000002,0.20000000000000004,0.2,0.05,0.3,0.5833333333333334,0.4875,0.3125,0.09999999999999999,0.2833333333333333,0.325,0.1375,0.2222222222222222,0.75,13.0,5.0,0.06666666666666667,0.06666666666666667,0.075,0.05,0.1561446677377841,0.2569362786171533,0.2222222222222222,0.6666666666666666,1.0,0.3333333333333333,0.6153846153846154,0.6666666666666667
37,G1,2017-09-09,,Asteras Tripolis,Lamia,0.1,0.3,0.0,0.2,A,A,0.9,0.3,0.45,0.25,0.08199999999999999,0.185,0.425,0.0,1.0,5,5,0.18,0.06000000000000001,0.06000000000000001,0.06000000000000001,0.48,0.33999999999999997,0.43,0.49000000000000005,0.31,0.14,0.13999999999999999,0.2799999999999999,0.6666666666666667,0.39999999999999997,2.0,8.0,0.06,0.04,0.0,0.06000000000000001,0.25314908524845575,0.2086683805601485,0.4444444444444444,0.2222222222222222,0.5806451612903225,0.6458333333333334,0.4285714285714287,0.3255813953488372
38,G1,2017-09-09,,Atromitos,Giannina,0.0,0.0,0.0,0.0,D,D,0.9,0.4,0.4,0.15,0.10700000000000001,0.1575,0.215,0.3333333333333333,0.3333333333333333,5,4,0.13999999999999999,0.08,0.15000000000000002,0.15,0.54,0.48,0.4625,0.4875,0.22999999999999998,0.26,0.275,0.26249999999999996,0.6,0.41666666666666663,6.0,10.0,0.02,0.02,0.1,0.07500000000000001,0.2779830668273194,0.26089531385888587,0.5555555555555555,0.4444444444444444,0.6086956521739131,0.4259259259259259,0.5454545454545455,0.5945945945945946
39,G1,2017-09-09,,Xanthi,Olympiakos,0.1,0.1,0.1,0.1,D,D,0.65,0.5,0.3,0.15,0.461,0.2125,0.0735,0.3333333333333333,0.3333333333333333,5,5,0.13999999999999999,0.08,0.26000000000000006,0.08,0.33,0.39,0.72,0.29000000000000004,0.2,0.24000000000000005,0.41000000000000003,0.10999999999999999,0.6666666666666667,0.8,5.0,1.0,0.1,0.04,0.12,0.02,0.2354632841690973,0.10497905917387913,0.7777777777777777,1.0,0.6999999999999998,0.6060606060606061,0.6341463414634148,0.5694444444444445
40,G1,2017-09-12,,Larisa,Xanthi,0.1,0.0,0.0,0.0,H,D,0.3,0.35,0.15,0.05,0.1395,0.14750000000000002,0.16,1.0,0.0,4,6,0.1,0.17500000000000002,0.13333333333333333,0.08333333333333333,0.3375,0.55,0.38333333333333336,0.4083333333333334,0.11249999999999999,0.275,0.21666666666666667,0.225,0.25,0.6111111111111112,12.0,2.0,0.05,0.05,0.09999999999999999,0.05000000000000001,0.17660857874675445,0.25506989080442016,0.2222222222222222,0.5555555555555555,0.8888888888888891,0.33333333333333326,0.6153846153846153,0.5652173913043478
41,G1,2017-09-12,,Panetolikos,Olympiakos,0.1,0.4,0.1,0.1,A,D,0.3,0.4,0.15,0.3,0.3165,0.1995,0.08349999999999999,0.0,1.0,4,6,0.125,0.22499999999999998,0.2333333333333334,0.08333333333333333,0.4375,0.3875,0.6833333333333332,0.35000000000000003,0.2625,0.1875,0.3666666666666667,0.14166666666666664,0.16666666666666666,0.7222222222222222,14.0,1.0,0.05,0.125,0.11666666666666665,0.03333333333333333,0.19880464930139133,0.14633303664173833,0.1111111111111111,0.7777777777777778,0.47619047619047616,0.6,0.6363636363636365,0.5365853658536587
42,G1,2017-09-12,,Panionios,Platanias,0.2,0.1,0.1,0.0,H,H,0.35,0.25,0.1,0.2,0.0785,0.20750000000000002,0.425,1.0,0.0,5,4,0.08,0.02,0.07500000000000001,0.275,0.53,0.4600000000000001,0.48749999999999993,0.47500000000000003,0.27999999999999997,0.2,0.35,0.28750000000000003,0.6666666666666666,0.08333333333333333,6.0,15.0,0.02,0.0,0.025,0.125,0.22927547203337345,0.17382910373683538,0.7777777777777777,0.1111111111111111,0.28571428571428575,0.5283018867924527,0.21428571428571433,0.717948717948718
43,G1,2017-09-16,,Levadeiakos,Xanthi,0.1,0.0,0.1,0.0,H,H,0.5,0.5,0.2,0.25,0.1275,0.153,0.16999999999999998,1.0,0.0,5,7,0.04,0.06000000000000001,0.11428571428571428,0.08571428571428572,0.5,0.5599999999999999,0.3785714285714286,0.39285714285714285,0.21000000000000002,0.21000000000000002,0.19285714285714287,0.21428571428571427,0.39999999999999997,0.5238095238095238,11.0,3.0,0.0,0.02,0.08571428571428572,0.042857142857142864,0.2692924928412579,0.248354519921687,0.3333333333333333,0.4444444444444444,0.19047619047619047,0.42000000000000004,0.5925925925925926,0.5094339622641509
44,G1,2017-09-16,,Olympiakos,Asteras Tripolis,0.1,0.1,0.0,0.0,D,D,0.6,0.4,0.15,0.3,0.0625,0.325,0.75,0.3333333333333333,0.3333333333333333,7,6,0.2571428571428572,0.08571428571428572,0.16666666666666666,0.10000000000000002,0.6428571428571429,0.34285714285714286,0.5499999999999999,0.3333333333333333,0.35714285714285715,0.14285714285714285,0.3333333333333333,0.15833333333333335,0.7619047619047619,0.5555555555555556,1.0,4.0,0.11428571428571428,0.042857142857142864,0.049999999999999996,0.06666666666666667,0.13727261261818866,0.2789239727241311,0.7777777777777777,0.1111111111111111,0.7200000000000001,0.5555555555555556,0.5,0.6060606060606061
45,G1,2017-09-16,,PAOK,Panetolikos,0.1,0.0,0.0,0.0,H,D,0.55,0.25,0.4,0.05,0.0595,0.3775,1.0,1.0,0.0,4,5,0.15,0.05,0.12,0.25999999999999995,0.5875,0.25,0.41,0.39,0.3,0.1,0.24,0.21000000000000002,0.5833333333333333,0.13333333333333333,9.0,14.0,0.07500000000000001,0.05,0.06000000000000001,0.12,0.15488281848525307,0.1756257331364912,0.4444444444444444,0.1111111111111111,0.5,0.5106382978723404,0.5,0.5853658536585366
