,Div,Date,Time,HomeTeam,AwayTeam,GoalsFor_H,GoalsFor_A,GoalsForHT_H,GoalsForHT_A,FTR,HTR,ShotsTaken_H,ShotsTaken_A,TShotsTaken_H,TShotsTaken_A,HomeOdds,DrawOdds,AwayOdds,Points_H,Points_A,T_GamesPlayed_H,T_GamesPlayed_A,T_GoalsFor_H,T_GoalsAg_H,T_GoalsFor_A,T_GoalsAg_A,T_ShotsTaken_H,T_ShotsFaced_H,T_ShotsTaken_A,T_ShotsFaced_A,T_TShotsTaken_H,T_TShotsFaced_H,T_TShotsTaken_A,T_TShotsFaced_A,T_Points_H,T_Points_A,T_TablePosition_H,T_TablePosition_A,T_GoalsForHT_H,T_GoalsAgHT_H,T_GoalsForHT_A,T_GoalsAgHT_A,T_Variance_H,T_Variance_A,L3M_Points_H,L3M_Points_A,T_Conversion_H,T_Accuracy_H,T_Conversion_A,T_Accuracy_A
26,N1,2017-08-13,,Zwolle,Roda,0.4,0.2,0.1,0.1,H,D,1.0,0.5,0.5,0.3,0.093,0.185,0.2305,1.0,0.0,2,3,0.05,0.05,0.13333333333333333,0.10000000000000002,0.55,0.575,0.3,0.8833333333333333,0.175,0.22499999999999998,0.13333333333333333,0.3,0.3333333333333333,0.6666666666666666,12.0,3.0,0.0,0.05,0.06666666666666667,0.03333333333333333,0.27975496174083614,0.2475137327352345,,,0.28571428571428575,0.3181818181818181,1.0,0.4444444444444445
27,N1,2017-08-18,,Roda,Vitesse,0.1,0.3,0.0,0.1,A,A,0.75,0.5,0.2,0.2,0.21150000000000002,0.195,0.097,0.0,1.0,4,3,0.15000000000000002,0.17500000000000002,0.03333333333333333,0.06666666666666667,0.35,0.9125,0.6166666666666667,0.5499999999999999,0.175,0.35,0.13333333333333333,0.19999999999999998,0.5,0.2222222222222222,4.0,13.0,0.07500000000000001,0.05,0.0,0.03333333333333333,0.21345881059897287,0.2035022811042586,0.3333333333333333,0.2222222222222222,0.8571428571428573,0.5,0.25,0.2162162162162162
28,N1,2017-08-19,,AZ Alkmaar,Den Haag,0.2,0.0,0.1,0.0,H,H,1.0,0.3,0.45,0.05,0.06899999999999999,0.2925,0.45,1.0,0.0,3,2,0.16666666666666666,0.20000000000000004,0.1,0.25,0.7666666666666666,0.5166666666666666,0.6499999999999999,0.7,0.2333333333333333,0.18333333333333335,0.225,0.3,0.6666666666666666,0.16666666666666666,4.0,18.0,0.03333333333333333,0.13333333333333333,0.05,0.1,0.10555125456196819,0.305681769847608,,,0.7142857142857143,0.30434782608695654,0.4444444444444445,0.3461538461538462
29,N1,2017-08-19,,Heerenveen,Heracles,0.1,0.1,0.0,0.1,D,A,0.95,0.35,0.3,0.15,0.08549999999999999,0.2185,0.2625,0.3333333333333333,0.3333333333333333,4,2,0.1,0.22500000000000003,0.15000000000000002,0.2,0.7375,0.6125,0.75,0.975,0.25,0.2125,0.2,0.25,0.16666666666666666,0.5,14.0,13.0,0.05,0.05,0.05,0.2,0.23765443984884538,0.15556301188238933,,,0.4,0.3389830508474576,0.7500000000000001,0.26666666666666666
30,N1,2017-08-19,,Twente,VVV Venlo,0.1,0.2,0.0,0.2,A,A,0.55,0.45,0.2,0.25,0.09,0.2,0.23700000000000002,0.0,1.0,3,2,0.2333333333333333,0.3,0.0,0.1,0.6,0.8833333333333333,0.6,0.7,0.2833333333333333,0.45,0.125,0.175,0.1111111111111111,0.16666666666666666,15.0,16.0,0.06666666666666667,0.13333333333333333,0.0,0.0,0.1472697770077514,0.19061373557561606,,,0.8235294117647058,0.4722222222222222,0.0,0.20833333333333334
31,N1,2017-08-20,,Ajax,Groningen,0.3,0.1,0.1,0.0,H,H,1.0,0.35,0.35,0.1,0.065,0.3375,0.6,1.0,0.0,3,3,0.26666666666666666,0.16666666666666666,0.2333333333333333,0.16666666666666666,0.9500000000000001,0.6833333333333332,0.7666666666666666,0.8666666666666666,0.39999999999999997,0.31666666666666665,0.25,0.3,0.4444444444444444,0.4444444444444444,10.0,11.0,0.16666666666666666,0.03333333333333333,0.06666666666666667,0.10000000000000002,0.3332826690532049,0.22755605008508462,0.4444444444444444,0.4444444444444444,0.6666666666666667,0.4210526315789473,0.9333333333333332,0.32608695652173914
32,N1,2017-08-20,,Excelsior,Feyenoord,0.0,0.1,0.0,0.1,A,A,0.35,0.55,0.2,0.15,0.4,0.2575,0.073,0.0,1.0,3,4,0.13333333333333333,0.13333333333333333,0.22499999999999998,0.07500000000000001,0.6,0.6,0.75,0.5125000000000001,0.18333333333333335,0.21666666666666667,0.325,0.1375,0.6666666666666666,0.8333333333333334,5.0,1.0,0.06666666666666667,0.03333333333333333,0.15,0.05,0.19052570874698205,0.15236526774117068,0.6666666666666666,0.7777777777777777,0.7272727272727272,0.3055555555555556,0.6923076923076922,0.43333333333333335
33,N1,2017-08-20,,NAC Breda,PSV Eindhoven,0.1,0.4,0.1,0.1,A,D,0.45,1.0,0.2,0.45,0.5,0.2855,0.0675,0.0,1.0,3,2,0.13333333333333333,0.06666666666666667,0.25,0.15,0.6666666666666666,0.6166666666666667,0.95,0.4,0.2166666666666667,0.11666666666666665,0.35,0.2,0.5555555555555555,1.0,7.0,4.0,0.03333333333333333,0.03333333333333333,0.05,0.05,0.25342225575122806,0.013040801685763926,,,0.6153846153846153,0.32500000000000007,0.7142857142857143,0.3684210526315789
34,N1,2017-08-20,,Sparta Rotterdam,Zwolle,0.1,0.1,0.1,0.1,D,D,0.35,0.6,0.2,0.2,0.132,0.178,0.14750000000000002,0.3333333333333333,0.3333333333333333,3,3,0.03333333333333333,0.10000000000000002,0.16666666666666666,0.10000000000000002,0.5666666666666667,0.5499999999999999,0.7000000000000001,0.5499999999999999,0.21666666666666667,0.16666666666666666,0.2833333333333333,0.25,0.1111111111111111,0.5555555555555555,16.0,7.0,0.0,0.06666666666666667,0.03333333333333333,0.06666666666666667,0.20500171586420055,0.22360132255728674,0.1111111111111111,0.5555555555555555,0.15384615384615383,0.3823529411764706,0.5882352941176471,0.4047619047619047
35,N1,2017-08-20,,Utrecht,Willem II,0.2,0.0,0.2,0.0,H,H,0.45,0.2,0.25,0.05,0.0785,0.21749999999999997,0.35,1.0,0.0,3,4,0.13333333333333333,0.10000000000000002,0.175,0.175,0.4666666666666666,0.7666666666666666,0.6375000000000001,0.6125,0.21666666666666665,0.20000000000000004,0.15,0.2,0.5555555555555555,0.3333333333333333,8.0,11.0,0.06666666666666667,0.03333333333333333,0.125,0.05,0.3414043386716543,0.19509022284217128,0.5555555555555555,0.1111111111111111,0.6153846153846154,0.4642857142857143,1.0,0.2352941176470588
