,Div,Date,Time,HomeTeam,AwayTeam,GoalsFor_H,GoalsFor_A,GoalsForHT_H,GoalsForHT_A,FTR,HTR,ShotsTaken_H,ShotsTaken_A,TShotsTaken_H,TShotsTaken_A,HomeOdds,DrawOdds,AwayOdds,Points_H,Points_A,T_GamesPlayed_H,T_GamesPlayed_A,T_GoalsFor_H,T_GoalsAg_H,T_GoalsFor_A,T_GoalsAg_A,T_ShotsTaken_H,T_ShotsFaced_H,T_ShotsTaken_A,T_ShotsFaced_A,T_TShotsTaken_H,T_TShotsFaced_H,T_TShotsTaken_A,T_TShotsFaced_A,T_Points_H,T_Points_A,T_TablePosition_H,T_TablePosition_A,T_GoalsForHT_H,T_GoalsAgHT_H,T_GoalsForHT_A,T_GoalsAgHT_A,T_Variance_H,T_Variance_A,L3M_Points_H,L3M_Points_A,T_Conversion_H,T_Accuracy_H,T_Conversion_A,T_Accuracy_A
36,P1,2017-08-18,,Rio Ave,Portimonense,0.2,0.0,0.0,0.0,H,D,0.55,0.55,0.35,0.2,0.08499999999999999,0.1875,0.302,1.0,0.0,4,5,0.2,0.05,0.1,0.12000000000000002,0.5125,0.325,0.43999999999999995,0.48999999999999994,0.275,0.125,0.13,0.25,1.0,0.3333333333333333,1.0,8.0,0.07500000000000001,0.0,0.04,0.06000000000000001,0.14605239193112876,0.15534765166855785,1.0,0.3333333333333333,0.7272727272727273,0.5365853658536587,0.7692307692307693,0.2954545454545455
37,P1,2017-08-19,,Benfica,Belenenses,0.5,0.0,0.3,0.0,H,H,1.0,0.35,0.7,0.2,0.0625,0.375,0.85,1.0,0.0,5,4,0.14,0.06000000000000001,0.025,0.1,0.5800000000000001,0.39,0.35000000000000003,0.55,0.28,0.18000000000000002,0.1375,0.25,0.7333333333333333,0.25,3.0,13.0,0.04,0.0,0.025,0.07500000000000001,0.15593574518617798,0.08456332274424513,1.0,0.0,0.5,0.48275862068965514,0.18181818181818182,0.39285714285714285
38,P1,2017-08-19,,Guimaraes,Sp Lisbon,0.0,0.5,0.0,0.3,A,A,0.4,0.65,0.15,0.5,0.26949999999999996,0.1965,0.0925,0.0,1.0,4,5,0.07500000000000001,0.2,0.16,0.08,0.3875,0.55,0.47000000000000003,0.47000000000000003,0.075,0.2,0.3,0.21999999999999997,0.25,0.7333333333333333,13.0,3.0,0.025,0.07500000000000001,0.04,0.0,0.17359019295203826,0.1445801378539823,0.3333333333333333,0.7777777777777777,1.0,0.1935483870967742,0.5333333333333333,0.6382978723404255
39,P1,2017-08-19,,Tondela,Estoril,0.2,0.3,0.0,0.2,A,A,0.7,0.4,0.35,0.2,0.121,0.1655,0.17250000000000001,0.0,1.0,4,4,0.125,0.175,0.075,0.2,0.4625,0.5625,0.625,0.5249999999999999,0.19999999999999998,0.22499999999999998,0.2125,0.25,0.3333333333333333,0.3333333333333333,10.0,11.0,0.025,0.05,0.025,0.07500000000000001,0.16263335511855748,0.18730572545655294,0.4444444444444444,0.4444444444444444,0.625,0.4324324324324324,0.35294117647058826,0.33999999999999997
40,P1,2017-08-20,,Aves,Sp Braga,0.0,0.2,0.0,0.0,A,D,0.45,0.9,0.2,0.45,0.16999999999999998,0.16499999999999998,0.12250000000000001,0.0,1.0,4,4,0.1,0.1,0.32499999999999996,0.07500000000000001,0.5,0.5125,0.48749999999999993,0.38749999999999996,0.225,0.2625,0.2875,0.1375,0.5833333333333334,0.8333333333333334,7.0,4.0,0.05,0.025,0.07500000000000001,0.025,0.2047293391526306,0.1401153124205775,0.4444444444444444,0.7777777777777777,0.4444444444444445,0.45,1.0,0.5897435897435898
41,P1,2017-08-20,,Maritimo,Boavista,0.1,0.0,0.0,0.0,H,D,0.5,0.45,0.1,0.05,0.11399999999999999,0.16499999999999998,0.1875,1.0,0.0,4,3,0.1,0.05,0.10000000000000002,0.16666666666666666,0.3125,0.425,0.3833333333333333,0.6,0.18750000000000003,0.15000000000000002,0.18333333333333335,0.21666666666666665,0.6666666666666666,0.1111111111111111,6.0,15.0,0.05,0.05,0.03333333333333333,0.0,0.23923886462492455,0.20447361325755553,0.7777777777777777,0.1111111111111111,0.5333333333333333,0.6000000000000001,0.5454545454545455,0.47826086956521746
42,P1,2017-08-20,,Porto,Moreirense,0.3,0.0,0.2,0.0,H,H,1.0,0.3,0.55,0.1,0.059,0.4375,1.0,1.0,0.0,4,4,0.07500000000000001,0.0,0.1,0.125,0.625,0.2125,0.425,0.3875,0.325,0.0875,0.19999999999999998,0.175,0.6666666666666666,0.25,6.0,12.0,0.05,0.0,0.05,0.07500000000000001,0.1455300266114956,0.20577921637575344,0.7777777777777777,0.2222222222222222,0.23076923076923078,0.52,0.5000000000000001,0.47058823529411764
43,P1,2017-08-20,,Setubal,Chaves,0.1,0.1,0.0,0.0,D,D,0.95,0.25,0.45,0.1,0.1365,0.161,0.15,0.3333333333333333,0.3333333333333333,3,3,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.10000000000000002,0.43333333333333335,0.39999999999999997,0.5,0.65,0.16666666666666666,0.18333333333333335,0.2333333333333333,0.3333333333333333,0.1111111111111111,0.4444444444444444,15.0,10.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.23262012732380813,0.1467483792870048,0.1111111111111111,0.4444444444444444,0.4,0.3846153846153846,0.5714285714285715,0.4666666666666666
44,P1,2017-08-21,,Feirense,Pacos Ferreira,0.2,0.1,0.1,0.1,H,D,0.6,0.6,0.35,0.15,0.13,0.16,0.16999999999999998,1.0,0.0,4,4,0.07500000000000001,0.15000000000000002,0.1,0.25,0.44999999999999996,0.5875,0.425,0.4625,0.2,0.35000000000000003,0.16249999999999998,0.2375,0.08333333333333333,0.08333333333333333,17.0,18.0,0.0,0.05,0.025,0.07500000000000001,0.19200700908296436,0.14884858979009336,0.1111111111111111,0.1111111111111111,0.37500000000000006,0.44444444444444453,0.6153846153846155,0.38235294117647056
45,P1,2017-08-25,,Belenenses,Setubal,0.1,0.1,0.1,0.0,D,H,0.6,0.6,0.25,0.2,0.125,0.16,0.172,0.3333333333333333,0.3333333333333333,5,4,0.02,0.18,0.07500000000000001,0.125,0.35,0.64,0.5625,0.3625,0.15,0.33999999999999997,0.2375,0.1625,0.2,0.16666666666666666,14.0,16.0,0.02,0.12000000000000002,0.025,0.025,0.07173319055474507,0.2345164249411402,0.0,0.2222222222222222,0.13333333333333333,0.4285714285714286,0.31578947368421056,0.4222222222222222
46,P1,2017-08-26,,Chaves,Feirense,0.0,0.2,0.0,0.1,A,A,0.85,0.35,0.25,0.25,0.0975,0.17099999999999999,0.2375,0.0,1.0,4,5,0.125,0.1,0.1,0.14,0.4375,0.725,0.48,0.5900000000000001,0.19999999999999998,0.3625,0.22999999999999998,0.31,0.41666666666666663,0.26666666666666666,9.0,11.0,0.025,0.025,0.02,0.06000000000000001,0.17011261391353769,0.19112958494393747,0.4444444444444444,0.4444444444444444,0.625,0.45714285714285713,0.4347826086956522,0.47916666666666663
47,P1,2017-08-26,,Moreirense,Tondela,0.0,0.3,0.0,0.1,A,A,0.55,0.6,0.15,0.3,0.11750000000000001,0.16,0.2,0.0,1.0,5,5,0.08,0.16,0.13999999999999999,0.2,0.4,0.51,0.51,0.53,0.18,0.25,0.22999999999999998,0.21999999999999997,0.2,0.26666666666666666,15.0,12.0,0.04,0.1,0.02,0.08,0.16721206643487413,0.18119551986259985,0.1111111111111111,0.1111111111111111,0.4444444444444445,0.44999999999999996,0.6086956521739131,0.4509803921568627
