,Div,Date,Time,HomeTeam,AwayTeam,GoalsFor_H,GoalsFor_A,GoalsForHT_H,GoalsForHT_A,FTR,HTR,ShotsTaken_H,ShotsTaken_A,TShotsTaken_H,TShotsTaken_A,HomeOdds,DrawOdds,AwayOdds,Points_H,Points_A,T_GamesPlayed_H,T_GamesPlayed_A,T_GoalsFor_H,T_GoalsAg_H,T_GoalsFor_A,T_GoalsAg_A,T_ShotsTaken_H,T_ShotsFaced_H,T_ShotsTaken_A,T_ShotsFaced_A,T_TShotsTaken_H,T_TShotsFaced_H,T_TShotsTaken_A,T_TShotsFaced_A,T_Points_H,T_Points_A,T_TablePosition_H,T_TablePosition_A,T_GoalsForHT_H,T_GoalsAgHT_H,T_GoalsForHT_A,T_GoalsAgHT_A,T_Variance_H,T_Variance_A,L3M_Points_H,L3M_Points_A,T_Conversion_H,T_Accuracy_H,T_Conversion_A,T_Accuracy_A
37,T1,2017-08-25,,Galatasaray,Sivasspor,0.3,0.0,0.1,0.0,H,H,0.45,0.3,0.3,0.1,0.06999999999999999,0.275,0.46900000000000003,1.0,0.0,4,3,0.3,0.15,0.13333333333333333,0.16666666666666666,0.525,0.5,0.5,0.4666666666666666,0.325,0.25,0.2833333333333333,0.25,0.75,0.6666666666666666,2.0,9.0,0.175,0.025,0.06666666666666667,0.06666666666666667,0.09076021235467797,0.17282454472010553,1.0,0.6666666666666666,0.923076923076923,0.6190476190476191,0.47058823529411764,0.5666666666666667
38,T1,2017-08-26,,Besiktas,Bursaspor,0.2,0.1,0.1,0.1,H,D,0.55,0.15,0.35,0.1,0.06999999999999999,0.28500000000000003,0.40149999999999997,1.0,0.0,5,4,0.24,0.1,0.2,0.125,0.6300000000000001,0.37,0.45,0.6499999999999999,0.27999999999999997,0.24,0.22499999999999998,0.375,0.7333333333333333,0.5833333333333333,2.0,7.0,0.1,0.04,0.125,0.05,0.17643365865115174,0.20816928453730682,0.7777777777777778,0.4444444444444444,0.8571428571428572,0.4444444444444443,0.8888888888888891,0.49999999999999994
39,T1,2017-08-26,,Goztep,Trabzonspor,0.3,0.2,0.2,0.2,H,D,0.75,0.5,0.45,0.1,0.1945,0.18,0.10500000000000001,1.0,0.0,4,5,0.07500000000000001,0.15,0.18,0.1,0.44999999999999996,0.4875,0.32999999999999996,0.48,0.25,0.2125,0.20999999999999996,0.16999999999999998,0.25,0.6,14.0,3.0,0.0,0.1,0.08,0.06000000000000001,0.14291705650290376,0.20734861726410606,0.3333333333333333,0.7777777777777778,0.30000000000000004,0.5555555555555556,0.8571428571428572,0.6363636363636364
40,T1,2017-08-26,,Kayserispor,Osmanlispor,0.2,0.2,0.1,0.1,D,D,0.4,0.65,0.2,0.2,0.125,0.174,0.1545,0.3333333333333333,0.3333333333333333,4,4,0.1,0.125,0.07500000000000001,0.2,0.3875,0.375,0.4375,0.4625,0.1625,0.21250000000000002,0.2,0.28750000000000003,0.5833333333333333,0.08333333333333333,8.0,18.0,0.07500000000000001,0.075,0.0,0.1,0.17210385772520273,0.1767615084237866,0.6666666666666666,0.1111111111111111,0.6153846153846154,0.41935483870967744,0.37500000000000006,0.4571428571428572
41,T1,2017-08-26,,Yeni Malatyaspor,Antalyaspor,0.1,0.1,0.0,0.1,D,A,0.45,0.4,0.25,0.25,0.15,0.175,0.129,0.3333333333333333,0.3333333333333333,5,4,0.08,0.12000000000000002,0.1,0.2,0.34,0.35,0.42500000000000004,0.4375,0.14,0.13,0.225,0.21250000000000002,0.3333333333333333,0.3333333333333333,11.0,14.0,0.02,0.06000000000000001,0.05,0.07500000000000001,0.21508772442713187,0.1268492953952279,0.3333333333333333,0.1111111111111111,0.5714285714285714,0.411764705882353,0.4444444444444445,0.5294117647058824
42,T1,2017-08-27,,Akhisar Belediyespor,Kasimpasa,0.2,0.1,0.0,0.0,H,D,0.5,0.45,0.25,0.15,0.10300000000000001,0.187,0.1905,1.0,0.0,3,3,0.06666666666666667,0.20000000000000004,0.20000000000000004,0.26666666666666666,0.2833333333333333,0.4333333333333333,0.45,0.6333333333333334,0.13333333333333333,0.21666666666666667,0.26666666666666666,0.3,0.2222222222222222,0.2222222222222222,17.0,16.0,0.03333333333333333,0.10000000000000002,0.13333333333333333,0.10000000000000002,0.28587343779871227,0.21495469566241324,0.2222222222222222,0.2222222222222222,0.5,0.47058823529411764,0.7500000000000001,0.5925925925925926
43,T1,2017-08-27,,Buyuksehyr,Konyaspor,0.2,0.1,0.0,0.0,H,D,0.45,0.4,0.3,0.2,0.076,0.2375,0.37,1.0,0.0,4,5,0.15,0.1,0.12000000000000002,0.16,0.4125,0.4625,0.55,0.39,0.19999999999999998,0.175,0.28,0.26,0.75,0.26666666666666666,4.0,15.0,0.1,0.05,0.1,0.1,0.15547612498226027,0.1891774646146213,0.6666666666666666,0.3333333333333333,0.75,0.48484848484848486,0.4285714285714286,0.5090909090909091
44,T1,2017-08-27,,Genclerbirligi,Fenerbahce,0.1,0.2,0.1,0.1,A,D,0.25,0.45,0.1,0.15,0.20400000000000001,0.1775,0.10049999999999999,0.0,1.0,4,4,0.15000000000000002,0.3,0.2,0.125,0.3875,0.575,0.4375,0.3625,0.23750000000000002,0.3125,0.23750000000000002,0.1625,0.25,0.6666666666666666,16.0,5.0,0.025,0.15000000000000002,0.07500000000000001,0.05,0.13251677575468138,0.1919451428487436,0.3333333333333333,0.5555555555555555,0.6315789473684211,0.6129032258064516,0.8421052631578947,0.5428571428571429
45,T1,2017-09-09,,Fenerbahce,Buyuksehyr,0.2,0.3,0.1,0.2,A,A,0.4,0.45,0.1,0.35,0.11100000000000002,0.17450000000000002,0.19,0.0,1.0,5,5,0.2,0.12,0.16,0.1,0.44000000000000006,0.33999999999999997,0.42000000000000004,0.45,0.22000000000000003,0.15,0.21999999999999997,0.18,0.7333333333333333,0.8,4.0,3.0,0.08,0.06000000000000001,0.08,0.04,0.1796838565744208,0.13635548968368907,0.7777777777777777,0.6666666666666666,0.9090909090909091,0.5,0.7272727272727274,0.5238095238095237
46,T1,2017-09-09,,Karabukspor,Besiktas,0.0,0.1,0.0,0.0,A,D,0.65,0.6,0.25,0.3,0.2165,0.1875,0.0965,0.0,1.0,4,6,0.125,0.125,0.2333333333333333,0.09999999999999999,0.5375,0.3375,0.6166666666666667,0.3333333333333333,0.22499999999999998,0.2125,0.2916666666666667,0.21666666666666667,0.3333333333333333,0.7777777777777777,14.0,2.0,0.07500000000000001,0.05,0.09999999999999999,0.05000000000000001,0.21227641440946163,0.15413470568702675,0.4444444444444444,0.7777777777777777,0.5555555555555556,0.41860465116279066,0.7999999999999998,0.47297297297297297
