,Div,Date,Time,HomeTeam,AwayTeam,GoalsFor_H,GoalsFor_A,GoalsForHT_H,GoalsForHT_A,FTR,HTR,ShotsTaken_H,ShotsTaken_A,TShotsTaken_H,TShotsTaken_A,HomeOdds,DrawOdds,AwayOdds,Points_H,Points_A,T_GamesPlayed_H,T_GamesPlayed_A,T_GoalsFor_H,T_GoalsAg_H,T_GoalsFor_A,T_GoalsAg_A,T_ShotsTaken_H,T_ShotsFaced_H,T_ShotsTaken_A,T_ShotsFaced_A,T_TShotsTaken_H,T_TShotsFaced_H,T_TShotsTaken_A,T_TShotsFaced_A,T_Points_H,T_Points_A,T_TablePosition_H,T_TablePosition_A,T_GoalsForHT_H,T_GoalsAgHT_H,T_GoalsForHT_A,T_GoalsAgHT_A,T_Variance_H,T_Variance_A,L3M_Points_H,L3M_Points_A,T_Conversion_H,T_Accuracy_H,T_Conversion_A,T_Accuracy_A
37,F1,2005-07-08,,Lyon,Strasbourg,0.1,0.0,0.1,0.0,H,H,0.3,0.3,0.15,0.15,0.06999999999999999,0.22000000000000003,0.525,1.0,0.0,3,3,0.19999999999999998,0.03333333333333333,0.03333333333333333,0.10000000000000002,0.5833333333333333,0.3833333333333333,0.4666666666666666,0.3666666666666667,0.26666666666666666,0.16666666666666666,0.21666666666666667,0.11666666666666668,1.0,0.2222222222222222,2.0,18.0,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.12457458802913253,0.18591161067159354,1.0,0.2222222222222222,0.75,0.4571428571428572,0.15384615384615383,0.46428571428571436
38,F1,2005-07-08,,Rennes,Nantes,0.0,0.3,0.0,0.1,A,A,0.5,0.55,0.3,0.4,0.095,0.16,0.275,0.0,1.0,3,3,0.10000000000000002,0.16666666666666666,0.09999999999999999,0.20000000000000004,0.4666666666666666,0.6166666666666667,0.45,0.6666666666666666,0.18333333333333335,0.2833333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,16.0,17.0,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.09999999999999999,0.15809175573551904,0.11046498346591505,0.3333333333333333,0.3333333333333333,0.5454545454545455,0.3928571428571429,0.6,0.37037037037037035
39,F1,2005-07-29,,Paris SG,Metz,0.4,0.1,0.2,0.0,H,H,0.8,0.55,0.45,0.35,0.08,0.1925,0.45,1.0,0.0,4,4,0.07500000000000001,0.05,0.1,0.07500000000000001,0.5,0.5750000000000001,0.47500000000000003,0.5625,0.2125,0.1875,0.1875,0.2,0.5833333333333334,0.41666666666666663,6.0,10.0,0.0,0.025,0.025,0.025,0.15826310567805882,0.212572951633664,0.4444444444444444,0.5555555555555555,0.3529411764705883,0.425,0.5333333333333333,0.3947368421052631
40,F1,2005-07-30,,Lille,Rennes,0.1,0.0,0.1,0.0,H,H,0.7,0.4,0.25,0.25,0.0975,0.1625,0.25,1.0,0.0,4,4,0.125,0.125,0.07500000000000001,0.2,0.5,0.5375,0.475,0.6000000000000001,0.21249999999999997,0.1875,0.21250000000000002,0.3125,0.3333333333333333,0.25,11.0,17.0,0.07500000000000001,0.05,0.05,0.05,0.17755548956802933,0.20557598745602368,0.4444444444444444,0.3333333333333333,0.5882352941176472,0.42499999999999993,0.35294117647058826,0.44736842105263164
41,F1,2005-07-30,,Marseille,Bordeaux,0.0,0.2,0.0,0.1,A,A,0.35,0.45,0.15,0.2,0.09,0.16999999999999998,0.2875,0.0,1.0,4,4,0.05,0.15000000000000002,0.1,0.0,0.4125,0.55,0.4375,0.3625,0.175,0.2125,0.21250000000000002,0.125,0.3333333333333333,1.0,15.0,2.0,0.0,0.05,0.025,0.0,0.21292922879779808,0.1658432708817855,0.1111111111111111,1.0,0.28571428571428575,0.42424242424242425,0.47058823529411764,0.48571428571428577
42,F1,2005-07-30,,Nancy,Monaco,0.0,0.1,0.0,0.0,A,D,0.5,0.25,0.3,0.15,0.2375,0.16,0.1125,0.0,1.0,4,4,0.07500000000000001,0.125,0.07500000000000001,0.05,0.425,0.5,0.525,0.5125,0.1875,0.27499999999999997,0.1875,0.175,0.3333333333333333,0.5833333333333334,13.0,6.0,0.0,0.05,0.05,0.025,0.19434157247431028,0.24031686682537373,0.1111111111111111,0.4444444444444444,0.4000000000000001,0.4411764705882353,0.4000000000000001,0.35714285714285715
43,F1,2005-07-30,,Nantes,Lens,0.2,0.0,0.2,0.0,H,H,0.5,0.5,0.15,0.15,0.121,0.1575,0.19,1.0,0.0,4,3,0.15,0.15000000000000002,0.16666666666666666,0.06666666666666667,0.47500000000000003,0.625,0.7000000000000001,0.4166666666666667,0.225,0.325,0.3,0.15000000000000002,0.5,0.7777777777777778,9.0,6.0,0.05,0.075,0.06666666666666667,0.06666666666666667,0.1698559082538207,0.18551768268712385,0.6666666666666666,0.7777777777777778,0.6666666666666666,0.47368421052631576,0.5555555555555556,0.4285714285714285
44,F1,2005-07-30,,Nice,Troyes,0.1,0.1,0.1,0.0,D,H,0.65,0.25,0.3,0.25,0.0925,0.175,0.2875,0.3333333333333333,0.3333333333333333,4,4,0.05,0.07500000000000001,0.1,0.05,0.4,0.4375,0.55,0.55,0.175,0.17500000000000002,0.23750000000000002,0.17500000000000002,0.25,0.6666666666666666,16.0,6.0,0.05,0.0,0.025,0.05,0.23435971111894904,0.24380263244125958,0.3333333333333333,0.7777777777777777,0.28571428571428575,0.43749999999999994,0.42105263157894735,0.4318181818181818
45,F1,2005-07-30,,Sochaux,Toulouse,0.0,0.1,0.0,0.1,A,A,0.7,0.35,0.35,0.2,0.1125,0.155,0.1975,0.0,1.0,4,4,0.025,0.1,0.1,0.125,0.4,0.525,0.5125,0.38749999999999996,0.2125,0.2625,0.1875,0.2,0.16666666666666666,0.3333333333333333,18.0,12.0,0.025,0.0,0.025,0.1,0.24046717800062273,0.21451550323667604,0.2222222222222222,0.1111111111111111,0.11764705882352942,0.53125,0.5333333333333333,0.3658536585365854
46,F1,2005-07-30,,St Etienne,Ajaccio,0.0,0.0,0.0,0.0,D,D,0.5,0.25,0.3,0.15,0.0875,0.175,0.3075,0.3333333333333333,0.3333333333333333,4,3,0.125,0.07500000000000001,0.09999999999999999,0.20000000000000004,0.6124999999999999,0.475,0.6833333333333335,0.5833333333333334,0.1875,0.21249999999999997,0.15,0.26666666666666666,0.41666666666666663,0.1111111111111111,11.0,20.0,0.07500000000000001,0.025,0.06666666666666667,0.06666666666666667,0.1830364929544245,0.24009578861898617,0.2222222222222222,0.1111111111111111,0.6666666666666666,0.30612244897959184,0.6666666666666666,0.21951219512195116
